"X--Kurve 1::[-I(L1:2), ll1 inductance=0 | I(TK1)]","Y--Kurve 1::[-I(L1:2), ll1 inductance=0 | I(TK1)]",,"X--Kurve 2::[-I(L1:2), ll1 inductance=0.000125 | I(TK1)]","Y--Kurve 2::[-I(L1:2), ll1 inductance=0.000125 | I(TK1)]",,"X--Kurve 3::[-I(L1:2), ll1 inductance=0.00025 | I(TK1)]","Y--Kurve 3::[-I(L1:2), ll1 inductance=0.00025 | I(TK1)]",,"X--Kurve 4::[-I(L1:2), ll1 inductance=0.000375 | I(TK1)]","Y--Kurve 4::[-I(L1:2), ll1 inductance=0.000375 | I(TK1)]",,"X--Kurve 5::[-I(L1:2), ll1 inductance=0.0005 | I(TK1)]","Y--Kurve 5::[-I(L1:2), ll1 inductance=0.0005 | I(TK1)]"
0.0024051,0.892759,,0.0024051,0.739893,,0.0024051,0.808229,,0.0024051,0.923647,,0.0024051,1.01116
0.0024053,0.892678,,0.0024053,0.739881,,0.0024053,0.808137,,0.0024053,0.923547,,0.0024053,1.01108
0.0024057,0.892515,,0.0024057,0.739858,,0.0024057,0.807953,,0.0024057,0.923347,,0.0024057,1.01092
0.0024065,0.89219,,0.0024065,0.739813,,0.0024065,0.807586,,0.0024065,0.922948,,0.0024065,1.01061
0.0024075,0.891787,,0.0024075,0.739758,,0.0024075,0.807127,,0.0024075,0.922448,,0.0024075,1.01022
0.0024085,0.891387,,0.0024085,0.739706,,0.0024085,0.806669,,0.0024085,0.921948,,0.0024085,1.00982
0.0024095,0.89099,,0.0024095,0.739656,,0.0024095,0.806212,,0.0024095,0.921448,,0.0024095,1.00943
0.00241,0.890792,,0.00241,0.739632,,0.00241,0.805984,,0.00241,0.921198,,0.00241,1.00923
0.0024101,0.890753,,0.0024101,0.739628,,0.0024101,0.805939,,0.0024101,0.921148,,0.0024101,1.00919
0.0024103,0.890674,,0.0024103,0.739618,,0.0024103,0.805847,,0.0024103,0.921048,,0.0024103,1.00911
0.0024107,0.890517,,0.0024107,0.739599,,0.0024107,0.805665,,0.0024107,0.920848,,0.0024107,1.00895
0.0024115,0.890203,,0.0024115,0.739563,,0.0024115,0.805301,,0.0024115,0.920448,,0.0024115,1.00864
0.0024125,0.889814,,0.0024125,0.73952,,0.0024125,0.804846,,0.0024125,0.919948,,0.0024125,1.00824
0.0024135,0.889427,,0.0024135,0.739479,,0.0024135,0.804392,,0.0024135,0.919448,,0.0024135,1.00785
0.0024145,0.889043,,0.0024145,0.73944,,0.0024145,0.803939,,0.0024145,0.918948,,0.0024145,1.00745
0.002415,0.888852,,0.002415,0.739421,,0.002415,0.803713,,0.002415,0.918698,,0.002415,1.00725
0.0024151,0.888814,,0.0024151,0.739418,,0.0024151,0.803668,,0.0024151,0.918648,,0.0024151,1.00721
0.0024153,0.888738,,0.0024153,0.73941,,0.0024153,0.803578,,0.0024153,0.918548,,0.0024153,1.00713
0.0024157,0.888585,,0.0024157,0.739396,,0.0024157,0.803397,,0.0024157,0.918347,,0.0024157,1.00697
0.0024165,0.888282,,0.0024165,0.739369,,0.0024165,0.803036,,0.0024165,0.917947,,0.0024165,1.00666
0.0024175,0.887906,,0.0024175,0.739336,,0.0024175,0.802585,,0.0024175,0.917447,,0.0024175,1.00626
0.0024185,0.887531,,0.0024185,0.739306,,0.0024185,0.802135,,0.0024185,0.916946,,0.0024185,1.00586
0.0024195,0.887159,,0.0024195,0.739278,,0.0024195,0.801686,,0.0024195,0.916446,,0.0024195,1.00546
0.00242,0.886974,,0.00242,0.739265,,0.00242,0.801462,,0.00242,0.916195,,0.00242,1.00526
0.0024201,0.886937,,0.0024201,0.739262,,0.0024201,0.801417,,0.0024201,0.916145,,0.0024201,1.00522
0.0024203,0.886864,,0.0024203,0.739257,,0.0024203,0.801328,,0.0024203,0.916045,,0.0024203,1.00514
0.0024207,0.886721,,0.0024207,0.739247,,0.0024207,0.801149,,0.0024207,0.915845,,0.0024207,1.00498
0.0024215,0.886446,,0.0024215,0.739228,,0.0024215,0.800791,,0.0024215,0.915444,,0.0024215,1.00466
0.0024225,0.886123,,0.0024225,0.739207,,0.0024225,0.800344,,0.0024225,0.914943,,0.0024225,1.00426
0.0024235,0.885823,,0.0024235,0.739188,,0.0024235,0.799899,,0.0024235,0.914443,,0.0024235,1.00386
0.0024245,0.885546,,0.0024245,0.73917,,0.0024245,0.799454,,0.0024245,0.913942,,0.0024245,1.00346
0.002425,0.885415,,0.002425,0.739163,,0.002425,0.799232,,0.002425,0.913691,,0.002425,1.00326
0.0024251,0.88539,,0.0024251,0.739161,,0.0024251,0.799187,,0.0024251,0.913641,,0.0024251,1.00322
0.0024253,0.88534,,0.0024253,0.739158,,0.0024253,0.799099,,0.0024253,0.913541,,0.0024253,1.00314
0.0024257,0.885242,,0.0024257,0.739153,,0.0024257,0.798921,,0.0024257,0.913341,,0.0024257,1.00298
0.0024265,0.885057,,0.0024265,0.739143,,0.0024265,0.798567,,0.0024265,0.91294,,0.0024265,1.00266
0.0024275,0.884844,,0.0024275,0.739132,,0.0024275,0.798125,,0.0024275,0.912439,,0.0024275,1.00226
0.0024285,0.884653,,0.0024285,0.739124,,0.0024285,0.797683,,0.0024285,0.911938,,0.0024285,1.00185
0.0024295,0.884483,,0.0024295,0.739118,,0.0024295,0.797243,,0.0024295,0.911438,,0.0024295,1.00145
0.00243,0.884405,,0.00243,0.739116,,0.00243,0.797023,,0.00243,0.911187,,0.00243,1.00125
0.0024301,0.884391,,0.0024301,0.739116,,0.0024301,0.796979,,0.0024301,0.911137,,0.0024301,1.00121
0.0024303,0.884361,,0.0024303,0.739115,,0.0024303,0.796891,,0.0024303,0.911037,,0.0024303,1.00113
0.0024307,0.884306,,0.0024307,0.739114,,0.0024307,0.796716,,0.0024307,0.910837,,0.0024307,1.00097
0.0024315,0.884204,,0.0024315,0.739113,,0.0024315,0.796365,,0.0024315,0.910436,,0.0024315,1.00064
0.0024325,0.884094,,0.0024325,0.739114,,0.0024325,0.795927,,0.0024325,0.909935,,0.0024325,1.00024
0.0024335,0.884003,,0.0024335,0.739118,,0.0024335,0.795491,,0.0024335,0.909434,,0.0024335,0.999837
0.0024345,0.883932,,0.0024345,0.739123,,0.0024345,0.795055,,0.0024345,0.908934,,0.0024345,0.999432
0.002435,0.883904,,0.002435,0.739127,,0.002435,0.794837,,0.002435,0.908683,,0.002435,0.99923
0.0024351,0.883899,,0.0024351,0.739128,,0.0024351,0.794794,,0.0024351,0.908633,,0.0024351,0.999189
0.0024353,0.883889,,0.0024353,0.739129,,0.0024353,0.794707,,0.0024353,0.908533,,0.0024353,0.999108
0.0024357,0.883872,,0.0024357,0.739133,,0.0024357,0.794533,,0.0024357,0.908333,,0.0024357,0.998946
0.0024365,0.883847,,0.0024365,0.739142,,0.0024365,0.794186,,0.0024365,0.907933,,0.0024365,0.998622
0.0024375,0.883832,,0.0024375,0.739155,,0.0024375,0.793754,,0.0024375,0.907432,,0.0024375,0.998216
0.0024385,0.883835,,0.0024385,0.73917,,0.0024385,0.793322,,0.0024385,0.906932,,0.0024385,0.99781
0.0024395,0.883856,,0.0024395,0.739187,,0.0024395,0.792891,,0.0024395,0.906432,,0.0024395,0.997404
0.00244,0.883874,,0.00244,0.739197,,0.00244,0.792676,,0.00244,0.906182,,0.00244,0.9972
0.0024401,0.883878,,0.0024401,0.739199,,0.0024401,0.792633,,0.0024401,0.906131,,0.0024401,0.99716
0.0024403,0.883887,,0.0024403,0.739203,,0.0024403,0.792548,,0.0024403,0.906031,,0.0024403,0.997078
0.0024407,0.883908,,0.0024407,0.739212,,0.0024407,0.792376,,0.0024407,0.905831,,0.0024407,0.996916
0.0024415,0.883966,,0.0024415,0.73923,,0.0024415,0.792033,,0.0024415,0.905431,,0.0024415,0.99659
0.0024425,0.884066,,0.0024425,0.739255,,0.0024425,0.791606,,0.0024425,0.904931,,0.0024425,0.996183
0.0024435,0.884196,,0.0024435,0.739283,,0.0024435,0.791179,,0.0024435,0.904432,,0.0024435,0.995775
0.0024445,0.884356,,0.0024445,0.739313,,0.0024445,0.790754,,0.0024445,0.903932,,0.0024445,0.995367
0.002445,0.884446,,0.002445,0.739329,,0.002445,0.790542,,0.002445,0.903682,,0.002445,0.995163
0.0024451,0.884466,,0.0024451,0.739332,,0.0024451,0.790499,,0.0024451,0.903632,,0.0024451,0.995122
0.0024453,0.884504,,0.0024453,0.739339,,0.0024453,0.790414,,0.0024453,0.903533,,0.0024453,0.995041
0.0024457,0.884586,,0.0024457,0.739352,,0.0024457,0.790245,,0.0024457,0.903333,,0.0024457,0.994878
0.0024465,0.884762,,0.0024465,0.739381,,0.0024465,0.789907,,0.0024465,0.902933,,0.0024465,0.994551
0.0024475,0.885009,,0.0024475,0.739418,,0.0024475,0.789485,,0.0024475,0.902434,,0.0024475,0.994142
0.0024485,0.885283,,0.0024485,0.739459,,0.0024485,0.789064,,0.0024485,0.901935,,0.0024485,0.993733
0.0024495,0.885585,,0.0024495,0.739502,,0.0024495,0.788644,,0.0024495,0.901437,,0.0024495,0.993324
0.00245,0.885747,,0.00245,0.739525,,0.00245,0.788435,,0.00245,0.901188,,0.00245,0.993119
0.0024501,0.88578,,0.0024501,0.739529,,0.0024501,0.788393,,0.0024501,0.901138,,0.0024501,0.993079
0.0024503,0.885847,,0.0024503,0.739539,,0.0024503,0.78831,,0.0024503,0.901038,,0.0024503,0.992997
0.0024507,0.885984,,0.0024507,0.739558,,0.0024507,0.788143,,0.0024507,0.900839,,0.0024507,0.992833
0.0024515,0.886272,,0.0024515,0.739597,,0.0024515,0.787809,,0.0024515,0.90044,,0.0024515,0.992505
0.0024525,0.886656,,0.0024525,0.739648,,0.0024525,0.787393,,0.0024525,0.899942,,0.0024525,0.992095
0.0024535,0.887066,,0.0024535,0.739702,,0.0024535,0.786979,,0.0024535,0.899445,,0.0024535,0.991685
0.0024545,0.887502,,0.0024545,0.739759,,0.0024545,0.786566,,0.0024545,0.898947,,0.0024545,0.991275
0.002455,0.88773,,0.002455,0.739789,,0.002455,0.78636,,0.002455,0.898699,,0.002455,0.99107
0.0024551,0.887776,,0.0024551,0.739795,,0.0024551,0.786318,,0.0024551,0.898649,,0.0024551,0.991029
0.0024553,0.88787,,0.0024553,0.739807,,0.0024553,0.786236,,0.0024553,0.89855,,0.0024553,0.990947
0.0024557,0.88806,,0.0024557,0.739832,,0.0024557,0.786072,,0.0024557,0.898351,,0.0024557,0.990783
0.0024565,0.888452,,0.0024565,0.739882,,0.0024565,0.785743,,0.0024565,0.897954,,0.0024565,0.990454
0.0024575,0.888965,,0.0024575,0.739948,,0.0024575,0.785334,,0.0024575,0.897457,,0.0024575,0.990044
0.0024585,0.889503,,0.0024585,0.740016,,0.0024585,0.784926,,0.0024585,0.896961,,0.0024585,0.989633
0.0024595,0.890065,,0.0024595,0.740088,,0.0024595,0.78452,,0.0024595,0.896466,,0.0024595,0.989222
0.00246,0.890356,,0.00246,0.740125,,0.00246,0.784317,,0.00246,0.896218,,0.00246,0.989016
0.0024601,0.890414,,0.0024601,0.740132,,0.0024601,0.784276,,0.0024601,0.896168,,0.0024601,0.988975
0.0024603,0.890531,,0.0024603,0.740147,,0.0024603,0.784196,,0.0024603,0.896069,,0.0024603,0.988893
0.0024607,0.89076,,0.0024607,0.740178,,0.0024607,0.784034,,0.0024607,0.895871,,0.0024607,0.988729
0.0024615,0.891205,,0.0024615,0.74024,,0.0024615,0.783711,,0.0024615,0.895475,,0.0024615,0.9884
0.0024625,0.891736,,0.0024625,0.74032,,0.0024625,0.783309,,0.0024625,0.894981,,0.0024625,0.987988
0.0024635,0.89224,,0.0024635,0.740404,,0.0024635,0.782908,,0.0024635,0.894487,,0.0024635,0.987577
0.0024645,0.892718,,0.0024645,0.74049,,0.0024645,0.782509,,0.0024645,0.893993,,0.0024645,0.987165
0.002465,0.892946,,0.002465,0.740534,,0.002465,0.782309,,0.002465,0.893746,,0.002465,0.986959
0.0024651,0.892991,,0.0024651,0.740543,,0.0024651,0.78227,,0.0024651,0.893697,,0.0024651,0.986918
0.0024653,0.893081,,0.0024653,0.740561,,0.0024653,0.78219,,0.0024653,0.893598,,0.0024653,0.986836
0.0024657,0.893256,,0.0024657,0.740598,,0.0024657,0.782031,,0.0024657,0.893401,,0.0024657,0.986671
0.0024665,0.893594,,0.0024665,0.740672,,0.0024665,0.781714,,0.0024665,0.893006,,0.0024665,0.986342
0.0024675,0.893995,,0.0024675,0.740767,,0.0024675,0.781319,,0.0024675,0.892513,,0.0024675,0.98593
0.0024685,0.894371,,0.0024685,0.740865,,0.0024685,0.780925,,0.0024685,0.892021,,0.0024685,0.985518
0.0024695,0.894723,,0.0024695,0.740965,,0.0024695,0.780532,,0.0024695,0.891529,,0.0024695,0.985105
0.00247,0.89489,,0.00247,0.741017,,0.00247,0.780336,,0.00247,0.891283,,0.00247,0.984899
0.0024701,0.894922,,0.0024701,0.741027,,0.0024701,0.780297,,0.0024701,0.891234,,0.0024701,0.984858
0.0024703,0.894987,,0.0024703,0.741048,,0.0024703,0.780219,,0.0024703,0.891136,,0.0024703,0.984775
0.0024707,0.895113,,0.0024707,0.74109,,0.0024707,0.780063,,0.0024707,0.890939,,0.0024707,0.98461
0.0024715,0.895355,,0.0024715,0.741175,,0.0024715,0.779751,,0.0024715,0.890546,,0.0024715,0.98428
0.0024725,0.895637,,0.0024725,0.741284,,0.0024725,0.779363,,0.0024725,0.890055,,0.0024725,0.983868
0.0024735,0.895897,,0.0024735,0.741396,,0.0024735,0.778976,,0.0024735,0.889564,,0.0024735,0.983455
0.0024745,0.896134,,0.0024745,0.74151,,0.0024745,0.77859,,0.0024745,0.889074,,0.0024745,0.983042
0.002475,0.896245,,0.002475,0.741568,,0.002475,0.778397,,0.002475,0.888829,,0.002475,0.982835
0.0024751,0.896266,,0.0024751,0.74158,,0.0024751,0.778359,,0.0024751,0.88878,,0.0024751,0.982794
0.0024753,0.896308,,0.0024753,0.741604,,0.0024753,0.778282,,0.0024753,0.888682,,0.0024753,0.982711
0.0024757,0.89639,,0.0024757,0.741651,,0.0024757,0.778129,,0.0024757,0.888486,,0.0024757,0.982546
0.0024765,0.896545,,0.0024765,0.741747,,0.0024765,0.777822,,0.0024765,0.888094,,0.0024765,0.982215
0.0024775,0.896719,,0.0024775,0.74187,,0.0024775,0.77744,,0.0024775,0.887605,,0.0024775,0.981802
0.0024785,0.896872,,0.0024785,0.741995,,0.0024785,0.77706,,0.0024785,0.887116,,0.0024785,0.981388
0.0024795,0.897006,,0.0024795,0.742122,,0.0024795,0.776681,,0.0024795,0.886627,,0.0024795,0.980974
0.00248,0.897065,,0.00248,0.742187,,0.00248,0.776491,,0.00248,0.886383,,0.00248,0.980767
0.0024801,0.897077,,0.0024801,0.7422,,0.0024801,0.776454,,0.0024801,0.886334,,0.0024801,0.980726
0.0024803,0.8971,,0.0024803,0.742226,,0.0024803,0.776378,,0.0024803,0.886236,,0.0024803,0.980643
0.0024807,0.897147,,0.0024807,0.742279,,0.0024807,0.776227,,0.0024807,0.886041,,0.0024807,0.980477
0.0024815,0.897246,,0.0024815,0.742385,,0.0024815,0.775926,,0.0024815,0.885651,,0.0024815,0.980146
0.0024825,0.897377,,0.0024825,0.742521,,0.0024825,0.775551,,0.0024825,0.885163,,0.0024825,0.979732
0.0024835,0.897516,,0.0024835,0.742659,,0.0024835,0.775177,,0.0024835,0.884675,,0.0024835,0.979317
0.0024845,0.897663,,0.0024845,0.742799,,0.0024845,0.774804,,0.0024845,0.884188,,0.0024845,0.978902
0.002485,0.897739,,0.002485,0.742871,,0.002485,0.774618,,0.002485,0.883945,,0.002485,0.978695
0.0024851,0.897754,,0.0024851,0.742885,,0.0024851,0.774581,,0.0024851,0.883896,,0.0024851,0.978653
0.0024853,0.897786,,0.0024853,0.742914,,0.0024853,0.774507,,0.0024853,0.883799,,0.0024853,0.978571
0.0024857,0.897849,,0.0024857,0.742971,,0.0024857,0.774359,,0.0024857,0.883604,,0.0024857,0.978405
0.0024865,0.89798,,0.0024865,0.743088,,0.0024865,0.774063,,0.0024865,0.883215,,0.0024865,0.978073
0.0024875,0.89815,,0.0024875,0.743237,,0.0024875,0.773694,,0.0024875,0.882729,,0.0024875,0.977657
0.0024885,0.898327,,0.0024885,0.743388,,0.0024885,0.773327,,0.0024885,0.882243,,0.0024885,0.977242
0.0024895,0.898513,,0.0024895,0.743541,,0.0024895,0.772961,,0.0024895,0.881758,,0.0024895,0.976827
0.00249,0.898608,,0.00249,0.743619,,0.00249,0.772778,,0.00249,0.881515,,0.00249,0.976619
0.0024901,0.898627,,0.0024901,0.743634,,0.0024901,0.772742,,0.0024901,0.881467,,0.0024901,0.976577
0.0024903,0.898666,,0.0024903,0.743666,,0.0024903,0.772669,,0.0024903,0.88137,,0.0024903,0.976494
0.0024907,0.898744,,0.0024907,0.743729,,0.0024907,0.772524,,0.0024907,0.881176,,0.0024907,0.976328
0.0024915,0.898904,,0.0024915,0.743856,,0.0024915,0.772233,,0.0024915,0.880788,,0.0024915,0.975996
0.0024925,0.899111,,0.0024925,0.744017,,0.0024925,0.771871,,0.0024925,0.880304,,0.0024925,0.97558
0.0024935,0.899324,,0.0024935,0.744182,,0.0024935,0.771511,,0.0024935,0.87982,,0.0024935,0.975164
0.0024945,0.899545,,0.0024945,0.744348,,0.0024945,0.771152,,0.0024945,0.879337,,0.0024945,0.974748
0.002495,0.899657,,0.002495,0.744433,,0.002495,0.770973,,0.002495,0.879095,,0.002495,0.97454
0.0024951,0.89968,,0.0024951,0.74445,,0.0024951,0.770937,,0.0024951,0.879047,,0.0024951,0.974498
0.0024953,0.899726,,0.0024953,0.744483,,0.0024953,0.770866,,0.0024953,0.878951,,0.0024953,0.974415
0.0024957,0.899818,,0.0024957,0.744552,,0.0024957,0.770723,,0.0024957,0.878757,,0.0024957,0.974249
0.0024965,0.900005,,0.0024965,0.74469,,0.0024965,0.770438,,0.0024965,0.878371,,0.0024965,0.973916
0.0024975,0.900246,,0.0024975,0.744864,,0.0024975,0.770083,,0.0024975,0.877889,,0.0024975,0.973499
0.0024985,0.900492,,0.0024985,0.745041,,0.0024985,0.76973,,0.0024985,0.877407,,0.0024985,0.973083
0.0024995,0.900745,,0.0024995,0.745221,,0.0024995,0.769378,,0.0024995,0.876926,,0.0024995,0.972666
0.0025,0.900874,,0.0025,0.745312,,0.0025,0.769202,,0.0025,0.876686,,0.0025,0.972458
0.0025001,0.9009,,0.0025001,0.745331,,0.0025001,0.769167,,0.0025001,0.876637,,0.0025001,0.972416
0.0025003,0.900952,,0.0025003,0.745367,,0.0025003,0.769097,,0.0025003,0.876541,,0.0025003,0.972333
0.0025007,0.901054,,0.0025007,0.745441,,0.0025007,0.768957,,0.0025007,0.876349,,0.0025007,0.972166
0.0025015,0.901254,,0.0025015,0.745589,,0.0025015,0.768678,,0.0025015,0.875965,,0.0025015,0.971833
0.0025025,0.901497,,0.0025025,0.745777,,0.0025025,0.768331,,0.0025025,0.875485,,0.0025025,0.971416
0.0025035,0.901733,,0.0025035,0.745968,,0.0025035,0.767984,,0.0025035,0.875005,,0.0025035,0.971
0.0025045,0.90196,,0.0025045,0.746161,,0.0025045,0.76764,,0.0025045,0.874526,,0.0025045,0.970583
0.002505,0.902071,,0.002505,0.746258,,0.002505,0.767468,,0.002505,0.874286,,0.002505,0.970374
0.0025051,0.902093,,0.0025051,0.746278,,0.0025051,0.767434,,0.0025051,0.874239,,0.0025051,0.970332
0.0025053,0.902137,,0.0025053,0.746317,,0.0025053,0.767365,,0.0025053,0.874143,,0.0025053,0.970249
0.0025057,0.902223,,0.0025057,0.746396,,0.0025057,0.767228,,0.0025057,0.873951,,0.0025057,0.970082
0.0025065,0.902393,,0.0025065,0.746555,,0.0025065,0.766955,,0.0025065,0.873569,,0.0025065,0.969748
0.0025075,0.902598,,0.0025075,0.746756,,0.0025075,0.766614,,0.0025075,0.873091,,0.0025075,0.969331
0.0025085,0.902796,,0.0025085,0.746959,,0.0025085,0.766275,,0.0025085,0.872614,,0.0025085,0.968914
0.0025095,0.902988,,0.0025095,0.747166,,0.0025095,0.765938,,0.0025095,0.872137,,0.0025095,0.968497
0.00251,0.903081,,0.00251,0.74727,,0.00251,0.765769,,0.00251,0.871898,,0.00251,0.968288
0.0025101,0.903099,,0.0025101,0.74729,,0.0025101,0.765736,,0.0025101,0.871851,,0.0025101,0.968246
0.0025103,0.903135,,0.0025103,0.747332,,0.0025103,0.765669,,0.0025103,0.871755,,0.0025103,0.968163
0.0025107,0.903208,,0.0025107,0.747416,,0.0025107,0.765535,,0.0025107,0.871565,,0.0025107,0.967996
0.0025115,0.903349,,0.0025115,0.747586,,0.0025115,0.765267,,0.0025115,0.871184,,0.0025115,0.967662
0.0025125,0.90352,,0.0025125,0.747799,,0.0025125,0.764934,,0.0025125,0.870708,,0.0025125,0.967244
0.0025135,0.903684,,0.0025135,0.748016,,0.0025135,0.764602,,0.0025135,0.870233,,0.0025135,0.966827
0.0025145,0.903842,,0.0025145,0.748235,,0.0025145,0.764272,,0.0025145,0.869758,,0.0025145,0.966409
0.002515,0.903918,,0.002515,0.748345,,0.002515,0.764107,,0.002515,0.869521,,0.002515,0.9662
0.0025151,0.903933,,0.0025151,0.748367,,0.0025151,0.764074,,0.0025151,0.869474,,0.0025151,0.966158
0.0025153,0.903963,,0.0025153,0.748412,,0.0025153,0.764009,,0.0025153,0.869379,,0.0025153,0.966075
0.0025157,0.904023,,0.0025157,0.748501,,0.0025157,0.763877,,0.0025157,0.869189,,0.0025157,0.965908
0.0025165,0.904138,,0.0025165,0.74868,,0.0025165,0.763616,,0.0025165,0.86881,,0.0025165,0.965573
0.0025175,0.904277,,0.0025175,0.748906,,0.0025175,0.76329,,0.0025175,0.868337,,0.0025175,0.965156
0.0025185,0.90441,,0.0025185,0.749135,,0.0025185,0.762965,,0.0025185,0.867864,,0.0025185,0.964738
0.0025195,0.904537,,0.0025195,0.749367,,0.0025195,0.762642,,0.0025195,0.867392,,0.0025195,0.964319
0.00252,0.904599,,0.00252,0.749483,,0.00252,0.762481,,0.00252,0.867156,,0.00252,0.96411
0.0025201,0.904611,,0.0025201,0.749507,,0.0025201,0.762449,,0.0025201,0.867108,,0.0025201,0.964069
0.0025203,0.904637,,0.0025203,0.749554,,0.0025203,0.762385,,0.0025203,0.867014,,0.0025203,0.963985
0.0025207,0.904692,,0.0025207,0.749648,,0.0025207,0.762256,,0.0025207,0.866825,,0.0025207,0.963818
0.0025215,0.904818,,0.0025215,0.749837,,0.0025215,0.762,,0.0025215,0.866448,,0.0025215,0.963483
0.0025225,0.905005,,0.0025225,0.750076,,0.0025225,0.761682,,0.0025225,0.865977,,0.0025225,0.963065
0.0025235,0.905224,,0.0025235,0.750317,,0.0025235,0.761364,,0.0025235,0.865507,,0.0025235,0.962647
0.0025245,0.905475,,0.0025245,0.750561,,0.0025245,0.761049,,0.0025245,0.865037,,0.0025245,0.962228
0.002525,0.905612,,0.002525,0.750684,,0.002525,0.760891,,0.002525,0.864802,,0.002525,0.962019
0.0025251,0.90564,,0.0025251,0.750709,,0.0025251,0.76086,,0.0025251,0.864755,,0.0025251,0.961977
0.0025253,0.905698,,0.0025253,0.750758,,0.0025253,0.760797,,0.0025253,0.864661,,0.0025253,0.961894
0.0025257,0.905817,,0.0025257,0.750857,,0.0025257,0.760672,,0.0025257,0.864473,,0.0025257,0.961726
0.0025265,0.90607,,0.0025265,0.751057,,0.0025265,0.760422,,0.0025265,0.864098,,0.0025265,0.961392
0.0025275,0.906414,,0.0025275,0.751309,,0.0025275,0.760111,,0.0025275,0.86363,,0.0025275,0.960973
0.0025285,0.906789,,0.0025285,0.751563,,0.0025285,0.759802,,0.0025285,0.863162,,0.0025285,0.960555
0.0025295,0.907193,,0.0025295,0.751821,,0.0025295,0.759494,,0.0025295,0.862695,,0.0025295,0.960137
0.00253,0.907406,,0.00253,0.75195,,0.00253,0.75934,,0.00253,0.862461,,0.00253,0.959928
0.0025301,0.907449,,0.0025301,0.751976,,0.0025301,0.75931,,0.0025301,0.862414,,0.0025301,0.959886
0.0025303,0.907537,,0.0025303,0.752028,,0.0025303,0.759249,,0.0025303,0.862321,,0.0025303,0.959802
0.0025307,0.907717,,0.0025307,0.752133,,0.0025307,0.759127,,0.0025307,0.862135,,0.0025307,0.959635
0.0025315,0.908089,,0.0025315,0.752343,,0.0025315,0.758883,,0.0025315,0.861762,,0.0025315,0.9593
0.0025325,0.908581,,0.0025325,0.752609,,0.0025325,0.75858,,0.0025325,0.861296,,0.0025325,0.958882
0.0025335,0.909102,,0.0025335,0.752877,,0.0025335,0.758279,,0.0025335,0.860832,,0.0025335,0.958464
0.0025345,0.90965,,0.0025345,0.753148,,0.0025345,0.757979,,0.0025345,0.860367,,0.0025345,0.958046
0.002535,0.909935,,0.002535,0.753285,,0.002535,0.75783,,0.002535,0.860136,,0.002535,0.957837
0.0025351,0.909993,,0.0025351,0.753312,,0.0025351,0.757801,,0.0025351,0.860089,,0.0025351,0.957795
0.0025353,0.910109,,0.0025353,0.753367,,0.0025353,0.757741,,0.0025353,0.859996,,0.0025353,0.957712
0.0025357,0.910345,,0.0025357,0.753477,,0.0025357,0.757622,,0.0025357,0.859811,,0.0025357,0.957545
0.0025365,0.910831,,0.0025365,0.753699,,0.0025365,0.757386,,0.0025365,0.859441,,0.0025365,0.95721
0.0025375,0.911462,,0.0025375,0.753979,,0.0025375,0.757091,,0.0025375,0.858979,,0.0025375,0.956793
0.0025385,0.912121,,0.0025385,0.754262,,0.0025385,0.756799,,0.0025385,0.858517,,0.0025385,0.956375
0.0025395,0.912806,,0.0025395,0.754547,,0.0025395,0.756508,,0.0025395,0.858057,,0.0025395,0.955958
0.00254,0.913158,,0.00254,0.754691,,0.00254,0.756364,,0.00254,0.857827,,0.00254,0.955749
0.0025401,0.913229,,0.0025401,0.75472,,0.0025401,0.756335,,0.0025401,0.857781,,0.0025401,0.955707
0.0025403,0.913372,,0.0025403,0.754778,,0.0025403,0.756277,,0.0025403,0.857689,,0.0025403,0.955624
0.0025407,0.913659,,0.0025407,0.754894,,0.0025407,0.756162,,0.0025407,0.857505,,0.0025407,0.955457
0.0025415,0.914237,,0.0025415,0.755128,,0.0025415,0.755933,,0.0025415,0.857138,,0.0025415,0.955123
0.0025425,0.91497,,0.0025425,0.755423,,0.0025425,0.755647,,0.0025425,0.856679,,0.0025425,0.954706
0.0025435,0.915712,,0.0025435,0.755721,,0.0025435,0.755364,,0.0025435,0.856222,,0.0025435,0.954289
0.0025445,0.916465,,0.0025445,0.756022,,0.0025445,0.755083,,0.0025445,0.855765,,0.0025445,0.953873
0.002545,0.916845,,0.002545,0.756173,,0.002545,0.754943,,0.002545,0.855536,,0.002545,0.953664
0.0025451,0.916921,,0.0025451,0.756204,,0.0025451,0.754915,,0.0025451,0.855491,,0.0025451,0.953623
0.0025453,0.917074,,0.0025453,0.756265,,0.0025453,0.754859,,0.0025453,0.8554,,0.0025453,0.953539
0.0025457,0.917382,,0.0025457,0.756387,,0.0025457,0.754748,,0.0025457,0.855217,,0.0025457,0.953373
0.0025465,0.918,,0.0025465,0.756633,,0.0025465,0.754526,,0.0025465,0.854853,,0.0025465,0.95304
0.0025475,0.918783,,0.0025475,0.756943,,0.0025475,0.75425,,0.0025475,0.854399,,0.0025475,0.952624
0.0025485,0.919575,,0.0025485,0.757257,,0.0025485,0.753976,,0.0025485,0.853945,,0.0025485,0.952208
0.0025495,0.920376,,0.0025495,0.757573,,0.0025495,0.753705,,0.0025495,0.853492,,0.0025495,0.951792
0.00255,0.920781,,0.00255,0.757733,,0.00255,0.753569,,0.00255,0.853266,,0.00255,0.951584
